work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2025,Senior-level,Full-time,Analytics Engineer,85000,CA,0,CA,Medium (51–500 employees),38751
2025,Senior-level,Full-time,Data Analyst,158200,US,0,US,Medium (51–500 employees),38758
2025,Senior-level,Full-time,Data Analyst,79100,US,0,US,Medium (51–500 employees),38759
2025,Senior-level,Full-time,Data Analyst,128000,CA,100,CA,Medium (51–500 employees),38760
2025,Senior-level,Full-time,Data Analyst,106000,CA,100,CA,Medium (51–500 employees),38761
2025,Mid-level,Full-time,BI Engineer,124000,US,100,US,Medium (51–500 employees),38766
2025,Mid-level,Full-time,BI Engineer,91000,US,100,US,Medium (51–500 employees),38767
2025,Mid-level,Full-time,Analyst,211111,US,0,US,Medium (51–500 employees),38768
2025,Mid-level,Full-time,Analyst,203952,US,0,US,Medium (51–500 employees),38769
2025,Junior,Full-time,Data Engineer,85000,US,0,US,Medium (51–500 employees),38771
2025,Senior-level,Full-time,Data Engineer,195201,US,100,US,Medium (51–500 employees),38773
2025,Senior-level,Full-time,Data Engineer,264200,US,0,US,Medium (51–500 employees),38776
2024,Junior,Full-time,BI Analyst,96250,US,0,US,Medium (51–500 employees),77369
2025,Senior-level,Full-time,Data Engineer,143100,US,0,US,Medium (51–500 employees),38777
2025,Senior-level,Full-time,Engineer,317200,US,0,US,Medium (51–500 employees),38780
2025,Senior-level,Full-time,AI Specialist,212000,CA,0,CA,Medium (51–500 employees),38784
2025,Senior-level,Full-time,AI Specialist,141000,CA,0,CA,Medium (51–500 employees),38785
2025,Senior-level,Full-time,Software Engineer,211500,US,100,US,Medium (51–500 employees),38786
2025,Junior,Full-time,Business Intelligence Analyst,86000,US,0,US,Medium (51–500 employees),13820
2025,Junior,Full-time,Business Intelligence Analyst,62500,US,0,US,Medium (51–500 employees),13821
2025,Director,Full-time,Analyst,144600,US,0,US,Medium (51–500 employees),13824
2025,Director,Full-time,Analyst,96400,US,0,US,Medium (51–500 employees),13825
2025,Senior-level,Full-time,Manager,358000,US,0,US,Medium (51–500 employees),13826
2025,Mid-level,Full-time,DevOps Engineer,166810,US,100,US,Medium (51–500 employees),13828
2025,Mid-level,Full-time,DevOps Engineer,81094,US,100,US,Medium (51–500 employees),13829
2025,Mid-level,Full-time,Data Analyst,72360,US,0,US,Medium (51–500 employees),13834
2025,Mid-level,Full-time,Data Analyst,57888,US,0,US,Medium (51–500 employees),13835
2025,Director,Full-time,Director,105000,US,100,US,Medium (51–500 employees),13837
2025,Senior-level,Full-time,Developer,199500,US,0,US,Medium (51–500 employees),38816
2025,Senior-level,Full-time,Developer,97500,US,0,US,Medium (51–500 employees),38817
2025,Mid-level,Full-time,Site Reliability Engineer,174600,US,0,US,Medium (51–500 employees),38818
2025,Mid-level,Full-time,Site Reliability Engineer,81900,US,0,US,Medium (51–500 employees),38819
2025,Mid-level,Full-time,Statistician,171000,US,0,US,Medium (51–500 employees),38820
2025,Mid-level,Full-time,Statistician,114000,US,0,US,Medium (51–500 employees),38821
2025,Mid-level,Full-time,Software Engineer,158400,US,0,US,Medium (51–500 employees),38822
2025,Mid-level,Full-time,Software Engineer,128078,US,0,US,Medium (51–500 employees),38823
2025,Director,Full-time,Quant Options Trader,250000,HK,100,HK,Medium (51–500 employees),38828
2025,Director,Full-time,Quant Options Trader,150000,HK,100,HK,Medium (51–500 employees),38829
2025,Director,Full-time,Quant Options Trader,250000,SG,100,SG,Medium (51–500 employees),38830
2025,Director,Full-time,Quant Options Trader,150000,SG,100,SG,Medium (51–500 employees),38831
2025,Director,Full-time,Quant Options Trader,250000,GB,100,GB,Medium (51–500 employees),38832
2025,Director,Full-time,Quant Options Trader,150000,GB,100,GB,Medium (51–500 employees),38833
2025,Director,Full-time,Quant Options Trader,250000,US,100,US,Medium (51–500 employees),38834
2025,Director,Full-time,Quant Options Trader,150000,US,100,US,Medium (51–500 employees),38835
2025,Senior-level,Full-time,Engineer,163125,US,0,US,Medium (51–500 employees),38839
2025,Senior-level,Full-time,Engineer,137600,US,0,US,Medium (51–500 employees),38845
2025,Mid-level,Full-time,Analyst,109000,US,0,US,Medium (51–500 employees),38848
2025,Mid-level,Full-time,Analyst,69240,US,0,US,Medium (51–500 employees),38849
2025,Junior,Full-time,Analytics Specialist,88680,US,0,US,Medium (51–500 employees),38850
2025,Junior,Full-time,Analytics Specialist,49120,US,0,US,Medium (51–500 employees),38851
2025,Mid-level,Full-time,Engineer,198400,US,100,US,Medium (51–500 employees),38854
2025,Mid-level,Full-time,Engineer,116100,US,100,US,Medium (51–500 employees),38855
2025,Senior-level,Full-time,Business Analyst,199150,US,0,US,Medium (51–500 employees),38856
2025,Senior-level,Full-time,Business Analyst,116800,US,0,US,Medium (51–500 employees),38857
2025,Senior-level,Full-time,Data Engineer,148296,US,0,US,Medium (51–500 employees),38864
2025,Senior-level,Full-time,Data Engineer,100983,US,0,US,Medium (51–500 employees),38865
2025,Junior,Full-time,Data Engineer,87368,NL,0,NL,Medium (51–500 employees),38868
2025,Junior,Full-time,Data Engineer,57894,NL,0,NL,Medium (51–500 employees),38869
2025,Senior-level,Full-time,Data Engineer,227500,US,0,US,Medium (51–500 employees),38870
2025,Mid-level,Full-time,Data Engineer,165143,US,0,US,Medium (51–500 employees),38872
2025,Mid-level,Full-time,Data Engineer,115143,US,0,US,Medium (51–500 employees),38873
2025,Mid-level,Full-time,Engineer,264200,US,0,US,Medium (51–500 employees),38876
2025,Senior-level,Full-time,AI Architect,165000,US,100,US,Medium (51–500 employees),13838
2025,Senior-level,Full-time,AI Architect,150000,US,100,US,Medium (51–500 employees),13839
2025,Senior-level,Full-time,Research Engineer,186754,US,0,US,Medium (51–500 employees),13842
2025,Senior-level,Full-time,Research Engineer,101000,US,0,US,Medium (51–500 employees),13843
2025,Senior-level,Full-time,Researcher,190000,US,0,US,Medium (51–500 employees),13844
2025,Senior-level,Full-time,Researcher,135000,US,0,US,Medium (51–500 employees),13845
2025,Senior-level,Full-time,Researcher,165000,US,0,US,Medium (51–500 employees),13846
2025,Senior-level,Full-time,Researcher,125000,US,0,US,Medium (51–500 employees),13847
2025,Director,Full-time,Machine Learning Engineer,312350,US,0,US,Medium (51–500 employees),13850
2025,Director,Full-time,Machine Learning Engineer,215200,US,0,US,Medium (51–500 employees),13851
2025,Junior,Full-time,Data Management,50000,US,0,US,Medium (51–500 employees),13852
2025,Junior,Full-time,Data Analyst,104800,US,0,US,Medium (51–500 employees),38907
2025,Mid-level,Full-time,Analyst,99330,US,100,US,Medium (51–500 employees),38910
2025,Mid-level,Full-time,Analyst,51480,US,100,US,Medium (51–500 employees),38911
2025,Mid-level,Full-time,Manager,35000,US,0,US,Medium (51–500 employees),38913
2025,Senior-level,Full-time,Software Engineer,220680,US,100,US,Medium (51–500 employees),38916
2025,Senior-level,Full-time,Software Engineer,194740,US,100,US,Medium (51–500 employees),38918
2025,Senior-level,Full-time,Software Engineer,121790,US,100,US,Medium (51–500 employees),38919
2025,Mid-level,Full-time,Software Engineer,194740,US,100,US,Medium (51–500 employees),38920
2025,Mid-level,Full-time,Software Engineer,121790,US,100,US,Medium (51–500 employees),38921
2025,Mid-level,Full-time,AI Engineer,148000,US,0,US,Medium (51–500 employees),38922
2025,Mid-level,Full-time,AI Engineer,98600,US,0,US,Medium (51–500 employees),38923
2025,Senior-level,Full-time,Data Governance Specialist,178484,US,0,US,Medium (51–500 employees),38924
2025,Senior-level,Full-time,Data Governance Specialist,112923,US,0,US,Medium (51–500 employees),38925
2025,Mid-level,Full-time,DevOps Engineer,74400,US,0,US,Medium (51–500 employees),38929
2025,Director,Full-time,Full Stack Engineer,142250,US,0,US,Medium (51–500 employees),38934
2025,Director,Full-time,Full Stack Engineer,100000,US,0,US,Medium (51–500 employees),38935
2025,Mid-level,Full-time,Analyst,82500,US,0,US,Medium (51–500 employees),38937
2025,Senior-level,Full-time,Data Governance Engineer,153925,US,0,US,Medium (51–500 employees),38942
2025,Senior-level,Full-time,Data Governance Engineer,85150,US,0,US,Medium (51–500 employees),38943
2025,Senior-level,Full-time,Data Governance Engineer,189348,US,0,US,Medium (51–500 employees),38944
2025,Senior-level,Full-time,Data Governance Engineer,105780,US,0,US,Medium (51–500 employees),38945
2025,Mid-level,Full-time,Data Scientist,134121,US,0,US,Medium (51–500 employees),38948
2025,Mid-level,Full-time,Data Scientist,97542,US,0,US,Medium (51–500 employees),38949
2025,Senior-level,Full-time,Data Scientist,79654,NL,0,NL,Medium (51–500 employees),38950
2025,Senior-level,Full-time,Data Scientist,55755,NL,0,NL,Medium (51–500 employees),38951
2025,Senior-level,Full-time,Product Manager,80000,US,0,US,Medium (51–500 employees),38953
2025,Mid-level,Full-time,Analytics Engineer,100000,US,0,US,Medium (51–500 employees),38955
2025,Senior-level,Full-time,Data Architect,290000,US,0,US,Medium (51–500 employees),38956
2025,Mid-level,Full-time,Manager,189640,US,0,US,Medium (51–500 employees),38960
2025,Mid-level,Full-time,Manager,146540,US,0,US,Medium (51–500 employees),38961
2025,Junior,Full-time,Data Analyst,177000,US,100,US,Medium (51–500 employees),38962
2025,Junior,Full-time,Data Analyst,106200,US,100,US,Medium (51–500 employees),38963
2025,Junior,Full-time,Data Analyst,112370,US,0,US,Medium (51–500 employees),38964
2025,Mid-level,Full-time,Encounter Data Management Professional,80900,US,100,US,Medium (51–500 employees),38970
2025,Mid-level,Full-time,Encounter Data Management Professional,59300,US,100,US,Medium (51–500 employees),38971
2025,Junior,Full-time,Data Management,46000,US,0,US,Medium (51–500 employees),13853
2025,Senior-level,Full-time,Software Engineer,151300,US,0,US,Large (501+ employees),13999
2025,Director,Full-time,Director,185000,US,100,US,Medium (51–500 employees),14002
2025,Director,Full-time,Director,155000,US,100,US,Medium (51–500 employees),14003
2025,Senior-level,Full-time,Director,310500,US,0,US,Medium (51–500 employees),14008
2025,Senior-level,Full-time,Director,186300,US,0,US,Medium (51–500 employees),14009
2025,Senior-level,Full-time,Director,249167,US,100,US,Medium (51–500 employees),14010
2025,Senior-level,Full-time,Director,172500,US,100,US,Medium (51–500 employees),14011
2025,Mid-level,Full-time,Engineer,106013,US,100,US,Medium (51–500 employees),39004
2025,Mid-level,Full-time,Engineer,96013,US,100,US,Medium (51–500 employees),39005
2025,Mid-level,Full-time,Consultant,134300,US,0,US,Medium (51–500 employees),39006
2025,Mid-level,Full-time,Consultant,104000,US,0,US,Medium (51–500 employees),39007
2025,Mid-level,Full-time,Software Engineer,193400,US,0,US,Medium (51–500 employees),39008
2025,Junior,Full-time,Data Analyst,52531,JM,0,JM,Medium (51–500 employees),39014
2025,Junior,Full-time,Data Analyst,26265,JM,0,JM,Medium (51–500 employees),39015
2025,Senior-level,Full-time,Analyst,176875,US,0,US,Medium (51–500 employees),39016
2025,Senior-level,Full-time,Analyst,84750,US,0,US,Medium (51–500 employees),39017
2025,Mid-level,Full-time,Systems Engineer,143010,US,0,US,Medium (51–500 employees),39022
2025,Mid-level,Full-time,Systems Engineer,90063,US,0,US,Medium (51–500 employees),39023
2025,Junior,Full-time,Analyst,66428,CA,0,CA,Medium (51–500 employees),39024
2025,Senior-level,Full-time,Solution Architect,88607,GB,0,GB,Medium (51–500 employees),39028
2025,Senior-level,Full-time,Solution Architect,75949,GB,0,GB,Medium (51–500 employees),39029
2025,Senior-level,Full-time,Insight Analyst,220000,US,0,US,Medium (51–500 employees),39030
2025,Senior-level,Full-time,Insight Analyst,137500,US,0,US,Medium (51–500 employees),39031
2025,Director,Full-time,Engineer,230000,US,100,US,Medium (51–500 employees),39032
2025,Director,Full-time,Data Engineer,101000,US,0,US,Medium (51–500 employees),39035
2025,Senior-level,Full-time,Analytics Engineer,244920,US,0,US,Medium (51–500 employees),39036
2025,Senior-level,Full-time,Analytics Engineer,107400,US,0,US,Medium (51–500 employees),39037
2025,Senior-level,Full-time,Analytics Engineer,140500,US,100,US,Medium (51–500 employees),39038
2025,Senior-level,Full-time,Analytics Engineer,102200,US,100,US,Medium (51–500 employees),39039
2025,Junior,Full-time,Data Analyst,85300,US,0,US,Medium (51–500 employees),39043
2025,Senior-level,Full-time,Engineer,149000,US,0,US,Medium (51–500 employees),39046
2025,Senior-level,Full-time,Engineer,106000,US,0,US,Medium (51–500 employees),39047
2025,Mid-level,Full-time,Data Manager,36935,GB,0,GB,Medium (51–500 employees),39048
2025,Mid-level,Full-time,Data Manager,34103,GB,0,GB,Medium (51–500 employees),39049
2025,Mid-level,Full-time,Data Manager,135000,US,0,US,Medium (51–500 employees),39053
2025,Senior-level,Full-time,Data Management Specialist,138600,CA,0,CA,Medium (51–500 employees),39054
2025,Senior-level,Full-time,Data Management Specialist,74800,CA,0,CA,Medium (51–500 employees),39055
2025,Senior-level,Full-time,Data Architect,139000,US,100,US,Medium (51–500 employees),39056
2025,Senior-level,Full-time,Data Architect,102500,US,100,US,Medium (51–500 employees),39057
2025,Senior-level,Full-time,Data Architect,146000,CA,0,CA,Medium (51–500 employees),39060
2025,Senior-level,Full-time,Data Architect,108100,CA,0,CA,Medium (51–500 employees),39061
2025,Mid-level,Full-time,Data Scientist,305880,US,0,US,Medium (51–500 employees),39064
2025,Mid-level,Full-time,Data Scientist,134160,US,0,US,Medium (51–500 employees),39065
2025,Mid-level,Full-time,Data Scientist,116800,US,0,US,Medium (51–500 employees),39068
2025,Mid-level,Full-time,Data Scientist,78500,US,0,US,Medium (51–500 employees),39069
2025,Senior-level,Full-time,Data Scientist,50000,US,0,US,Medium (51–500 employees),39070
2025,Director,Full-time,Director,261500,US,0,US,Medium (51–500 employees),14012
2025,Director,Full-time,Manager,155880,US,0,US,Medium (51–500 employees),39088
2025,Director,Full-time,Manager,103920,US,0,US,Medium (51–500 employees),39089
2025,Senior-level,Full-time,AI Architect,306600,US,0,US,Medium (51–500 employees),39090
2025,Senior-level,Full-time,AI Architect,174000,US,0,US,Medium (51–500 employees),39091
2025,Mid-level,Full-time,Manager,135400,US,100,US,Medium (51–500 employees),39094
2025,Mid-level,Full-time,Manager,77400,US,100,US,Medium (51–500 employees),39095
2025,Senior-level,Full-time,Software Engineer,166750,US,0,US,Medium (51–500 employees),39096
2025,Senior-level,Full-time,Software Engineer,123250,US,0,US,Medium (51–500 employees),39097
2025,Senior-level,Full-time,Associate,113924,GB,0,GB,Medium (51–500 employees),39098
2025,Senior-level,Full-time,Associate,74810,GB,0,GB,Medium (51–500 employees),39099
2025,Mid-level,Full-time,Manager,194800,US,0,US,Medium (51–500 employees),39102
2025,Mid-level,Full-time,Product Manager,211306,US,0,US,Medium (51–500 employees),39108
2025,Mid-level,Full-time,Product Manager,140870,US,0,US,Medium (51–500 employees),39109
2025,Senior-level,Full-time,Analyst,162600,US,0,US,Medium (51–500 employees),39110
2025,Senior-level,Full-time,Analyst,141274,US,0,US,Medium (51–500 employees),39111
2025,Mid-level,Full-time,Analyst,156750,US,0,US,Medium (51–500 employees),39112
2025,Senior-level,Full-time,Engineer,161200,US,0,US,Medium (51–500 employees),39114
2025,Senior-level,Full-time,Engineer,94800,US,0,US,Medium (51–500 employees),39115
2025,Senior-level,Full-time,Analyst,172300,US,0,US,Medium (51–500 employees),39120
2025,Senior-level,Full-time,Analyst,151300,US,0,US,Medium (51–500 employees),39121
2025,Senior-level,Full-time,Manager,124700,CA,0,CA,Medium (51–500 employees),39122
2025,Senior-level,Full-time,Manager,95900,CA,0,CA,Medium (51–500 employees),39123
2025,Director,Full-time,Analyst,213480,US,0,US,Medium (51–500 employees),39124
2025,Director,Full-time,Analyst,142320,US,0,US,Medium (51–500 employees),39125
2025,Mid-level,Full-time,Engineer,145800,US,100,US,Medium (51–500 employees),39130
